1293085986	20260308	202603	2026	2026.1863	IRN	IRAN	IRN								USAGOV	UNITED STATES	USA					GOV			1	013	013	01	1	0.4	1	1	1	-3.7037037037037	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	United States	US	US		39.828175	-98.5795	US	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260308111500	https://www.yahoo.com/entertainment/tv/articles/maher-support-iran-strikes-just-172643179.html
1293085987	20260308	202603	2026	2026.1863	IRN	IRAN	IRN								USAGOV	UNITED STATES	USA					GOV			1	013	013	01	1	0.4	1	1	1	-3.7037037037037	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20260308111500	https://www.yahoo.com/entertainment/tv/articles/maher-support-iran-strikes-just-172643179.html
1293085988	20260308	202603	2026	2026.1863	IRN	IRAN	IRN								USAMIL	UNITED STATES	USA					MIL			0	010	010	01	1	0.0	1	1	1	-6.00858369098713	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260308111500	https://www.liverpoolecho.co.uk/news/uk-world-news/israel-strikes-tehran-oil-facility-33552440
1293085989	20260308	202603	2026	2026.1863	IRN	IRAN	IRN								USAMIL	UNITED STATES	USA					MIL			0	010	010	01	1	0.0	1	1	1	-6.00858369098713	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	United States	US	US		39.828175	-98.5795	US	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260308111500	https://www.liverpoolecho.co.uk/news/uk-world-news/israel-strikes-tehran-oil-facility-33552440
1293085990	20260308	202603	2026	2026.1863	IRN	IRAN	IRN								USAMIL	THE US	USA					MIL			1	010	010	01	1	0.0	2	1	2	-1.22699386503067	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260308111500	http://www.jpost.com/business-and-innovation/energy-and-infrastructure/article-889219
1293085991	20260308	202603	2026	2026.1863	IRN	IRAN	IRN								USAMIL	UNITED STATES	USA					MIL			0	120	120	12	3	-4.0	1	1	1	-6.00858369098713	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260308111500	https://www.liverpoolecho.co.uk/news/uk-world-news/israel-strikes-tehran-oil-facility-33552440
1293085992	20260308	202603	2026	2026.1863	IRN	IRAN	IRN								USAMIL	UNITED STATES	USA					MIL			0	120	120	12	3	-4.0	1	1	1	-6.00858369098713	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	United States	US	US		39.828175	-98.5795	US	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260308111500	https://www.liverpoolecho.co.uk/news/uk-world-news/israel-strikes-tehran-oil-facility-33552440
1293085993	20260308	202603	2026	2026.1863	IRNCVL	IRANIAN	IRN					CVL			GOV	REGIME						GOV			1	141	141	14	3	-6.5	12	1	12	-6.49149922720247	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20260308111500	https://www.kiwiblog.co.nz/2026/03/i_have_reservations_about_war_with_iran_too_but_joe_carolan_and_his_ilk_are_hypocrites_of_the_highest_order.html
1293085994	20260308	202603	2026	2026.1863	IRNCVL	TEHRAN	IRN					CVL			IRN	TEHRAN	IRN								1	012	012	01	1	-0.4	5	1	5	-7.54567116759333	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260308111500	https://www.dailymail.co.uk/news/article-15625813/Hell-Earth-Red-Crescent-warns-Tehran-submerged-toxic-rain-cause-chemical-burns-skin-damage-lungs-Israel-strikes-oil-facilities.html
1293085995	20260308	202603	2026	2026.1863	IRNGOV	IRAN	IRN					GOV			GBR	BRITISH	GBR								0	051	051	05	1	3.4	2	1	2	0.79617834394904	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260308111500	https://www.aol.co.uk/articles/blair-sparks-row-starmer-claiming-104717062.html
1293085996	20260308	202603	2026	2026.1863	IRNGOV	IRAN	IRN					GOV			ISR	ISRAELI	ISR								1	138	138	13	3	-7.0	2	1	2	-6.97478991596638	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260308111500	https://www.wsls.com/news/world/2026/03/08/iranian-drone-damages-desalination-plant-in-bahrain/
1293085997	20260308	202603	2026	2026.1863	IRNGOV	IRAN	IRN					GOV			ISR	ISRAELI	ISR								0	138	138	13	3	-7.0	2	1	2	-4.94001411432604	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Israel	IS	IS		31.5	34.75	IS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260308111500	https://www.wsls.com/news/world/2026/03/08/the-latest-israel-hits-lebanon-and-tehran-oil-depot-as-desalination-plants-become-targets/
1293085998	20260308	202603	2026	2026.1863	IRNGOV	IRAN	IRN					GOV			ISR	ISRAELI	ISR								1	195	195	19	4	-10.0	2	1	2	-6.97478991596638	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260308111500	https://www.wsls.com/news/world/2026/03/08/iranian-drone-damages-desalination-plant-in-bahrain/
1293085999	20260308	202603	2026	2026.1863	IRNGOV	IRAN	IRN					GOV			ISR	ISRAELI	ISR								0	195	195	19	4	-10.0	2	1	2	-4.94001411432604	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Israel	IS	IS		31.5	34.75	IS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260308111500	https://www.wsls.com/news/world/2026/03/08/the-latest-israel-hits-lebanon-and-tehran-oil-depot-as-desalination-plants-become-targets/
1293086000	20260308	202603	2026	2026.1863	IRNGOVHLH	IRAN	IRN					GOV	HLH												0	190	190	19	4	-10.0	5	1	5	-5.56994818652849	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260308111500	https://www.insidenova.com/news/national/tehran-fuel-dumps-burn-as-iran-warns-it-can-fight-for-months/article_4ac1456a-605f-5d1b-8d3a-e56350f39f9b.html
1293086001	20260308	202603	2026	2026.1863	IRNMIL	IRAN	IRN					MIL			USA	AMERICAN	USA								1	190	190	19	4	-10.0	2	1	2	-3.30188679245283	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20260308111500	https://www.trend.az/iran/politics/4162482.html
1293086002	20260308	202603	2026	2026.1863	IRQ	IRAQ	IRQ								GBR	BRITISH	GBR								0	072	072	07	2	8.3	8	1	8	-1.98863636363636	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260308111500	https://www.aol.co.uk/articles/cooper-rejects-blair-call-uk-104156934.html
1293086003	20260308	202603	2026	2026.1863	IRQ	IRAQ	IRQ								GBR	BRITISH	GBR								0	072	072	07	2	8.3	2	1	2	-1.98863636363636	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260308111500	https://www.aol.co.uk/articles/cooper-rejects-blair-call-uk-104156934.html
1293086004	20260308	202603	2026	2026.1863	IRQ	IRAQ	IRQ								IRN	IRAN	IRN								0	040	040	04	1	1.0	2	1	2	-4.65425531914894	1	Israel	IS	IS		31.5	34.75	IS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Israel	IS	IS		31.5	34.75	IS	20260308111500	http://www.israelherald.com/news/278908841/iranian-oil-fields-burning-after-latest-attacks
1293086005	20260308	202603	2026	2026.1863	ISL	ICELAND	ISL																		1	010	010	01	1	0.0	5	1	5	0.11148272017837	4	Reykjanes Peninsula, Suðes, Iceland	IC	IC43	17528	63.8086	-22.6944	-2651768	0								4	Reykjanes Peninsula, Suðes, Iceland	IC	IC43	17528	63.8086	-22.6944	-2651768	20260308111500	https://www.nationalgeographic.com/travel/article/why-icelands-bathing-culture-has-been-nominated-by-unesco
1293086006	20260308	202603	2026	2026.1863	ISL	ICELAND	ISL																		1	020	020	02	1	3.0	4	1	4	0.11148272017837	4	Reykjanes Peninsula, Suðes, Iceland	IC	IC43	17528	63.8086	-22.6944	-2651768	0								4	Reykjanes Peninsula, Suðes, Iceland	IC	IC43	17528	63.8086	-22.6944	-2651768	20260308111500	https://www.nationalgeographic.com/travel/article/why-icelands-bathing-culture-has-been-nominated-by-unesco
1293086007	20260308	202603	2026	2026.1863	ISR	ISRAEL	ISR																		0	130	130	13	3	-4.4	1	1	1	-5.56994818652849	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	0								1	Israel	IS	IS		31.5	34.75	IS	20260308111500	https://www.insidenova.com/news/national/tehran-fuel-dumps-burn-as-iran-warns-it-can-fight-for-months/article_4ac1456a-605f-5d1b-8d3a-e56350f39f9b.html
1293086008	20260308	202603	2026	2026.1863	ISR	ISRAEL	ISR								BUS	BUSINESS						BUS			0	010	010	01	1	0.0	2	1	2	-3.41113105924596	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260308111500	https://www.businessinsider.com/airbnb-refund-policy-war-conflict-major-disruptive-events-travel-2026-3
1293086009	20260308	202603	2026	2026.1863	ISR	ISRAEL	ISR								BUS	BUSINESS						BUS			0	013	013	01	1	0.4	2	1	2	-3.41113105924596	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260308111500	https://www.businessinsider.com/airbnb-refund-policy-war-conflict-major-disruptive-events-travel-2026-3
1293086010	20260308	202603	2026	2026.1863	ISR	ISRAEL	ISR								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	4	1	4	0.79617834394904	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260308111500	https://www.aol.co.uk/articles/blair-sparks-row-starmer-claiming-104717062.html
1293086011	20260308	202603	2026	2026.1863	ISR	ISRAELI	ISR								IRN	TEHRAN	IRN								0	1712	171	17	4	-9.2	2	1	2	-4.65425531914894	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260308111500	http://www.israelherald.com/news/278908841/iranian-oil-fields-burning-after-latest-attacks
1293086012	20260308	202603	2026	2026.1863	ISR	ISRAELI	ISR								IRN	TEHRAN	IRN								0	1712	171	17	4	-9.2	2	1	2	-4.65425531914894	1	Israel	IS	IS		31.5	34.75	IS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260308111500	http://www.israelherald.com/news/278908841/iranian-oil-fields-burning-after-latest-attacks
1293086013	20260308	202603	2026	2026.1863	ISR	ISRAELI	ISR								IRN	IRAN	IRN								0	173	173	17	4	-5.0	1	1	1	-1.1520737327189	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260308111500	https://www.ynetnews.com/article/rjnuqa9y11g
1293086014	20260308	202603	2026	2026.1863	ISR	ISRAELI	ISR								IRN	IRAN	IRN								0	173	173	17	4	-5.0	1	1	1	-1.1520737327189	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Israel	IS	IS		31.5	34.75	IS	20260308111500	https://www.ynetnews.com/article/rjnuqa9y11g
1293086015	20260308	202603	2026	2026.1863	ISR	ISRAEL	ISR								IRN	IRAN	IRN								1	190	190	19	4	-10.0	5	1	5	-4.80526049570056	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20260308111500	http://www.jpost.com/israel-news/article-889224
1293086016	20260308	202603	2026	2026.1863	ISR	ISRAEL	ISR								IRN	TEHRAN	IRN								1	190	190	19	4	-10.0	1	1	1	-6.00858369098713	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260308111500	https://www.liverpoolecho.co.uk/news/uk-world-news/israel-strikes-tehran-oil-facility-33552440
1293086017	20260308	202603	2026	2026.1863	ISR	ISRAEL	ISR								IRN	IRAN	IRN								0	195	195	19	4	-10.0	4	1	4	-6.97478991596638	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20260308111500	https://www.wsls.com/news/world/2026/03/08/iranian-drone-damages-desalination-plant-in-bahrain/
1293086018	20260308	202603	2026	2026.1863	ISR	ISRAEL	ISR								IRN	IRAN	IRN								0	195	195	19	4	-10.0	1	1	1	-6.97478991596638	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	2	Florida, United States	US	USFL		27.8333	-81.717	FL	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20260308111500	https://www.wsls.com/news/world/2026/03/08/iranian-drone-damages-desalination-plant-in-bahrain/
1293086019	20260308	202603	2026	2026.1863	ISR	ISRAEL	ISR								IRNGOV	IRANIAN	IRN					GOV			0	130	130	13	3	-4.4	3	1	3	-7.54567116759333	1	Israel	IS	IS		31.5	34.75	IS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Israel	IS	IS		31.5	34.75	IS	20260308111500	https://www.dailymail.co.uk/news/article-15625813/Hell-Earth-Red-Crescent-warns-Tehran-submerged-toxic-rain-cause-chemical-burns-skin-damage-lungs-Israel-strikes-oil-facilities.html
1293086020	20260308	202603	2026	2026.1863	ISR	ISRAEL	ISR								IRNLEG	IRAN	IRN					LEG			0	130	130	13	3	-4.4	1	1	1	-8.07248764415156	1	Israel	IS	IS		31.5	34.75	IS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Israel	IS	IS		31.5	34.75	IS	20260308111500	https://tribune.com.pk/story/2596448/four-killed-in-beirut-hotel-strike-israel-says-it-targeted-iranian-commanders
1293086021	20260308	202603	2026	2026.1863	ISR	ISRAEL	ISR								IRNLEG	IRAN	IRN					LEG			0	130	130	13	3	-4.4	1	1	1	-8.07248764415156	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20260308111500	https://tribune.com.pk/story/2596448/four-killed-in-beirut-hotel-strike-israel-says-it-targeted-iranian-commanders
1293086022	20260308	202603	2026	2026.1863	ISR	ISRAEL	ISR								LBN	LEBANON	LBN								1	190	190	19	4	-10.0	10	1	10	-1.04166666666667	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20260308111500	https://www.deccanchronicle.com/west-asia/iran-war-live-updates-middle-east-west-asia1942299
1293086023	20260308	202603	2026	2026.1863	ISR	ISRAEL	ISR								LBN	LEBANON	LBN								0	195	195	19	4	-10.0	4	1	4	-6.97478991596638	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20260308111500	https://www.wsls.com/news/world/2026/03/08/iranian-drone-damages-desalination-plant-in-bahrain/
1293086024	20260308	202603	2026	2026.1863	ISR	ISRAEL	ISR								LBN	LEBANON	LBN								0	195	195	19	4	-10.0	1	1	1	-6.97478991596638	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20260308111500	https://www.wsls.com/news/world/2026/03/08/iranian-drone-damages-desalination-plant-in-bahrain/
1293086025	20260308	202603	2026	2026.1863	ISR	ISRAEL	ISR								MED	MEDIA						MED			0	130	130	13	3	-4.4	1	1	1	-5.56994818652849	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Israel	IS	IS		31.5	34.75	IS	20260308111500	https://www.insidenova.com/news/national/tehran-fuel-dumps-burn-as-iran-warns-it-can-fight-for-months/article_4ac1456a-605f-5d1b-8d3a-e56350f39f9b.html
1293086026	20260308	202603	2026	2026.1863	ISR	ISRAEL	ISR								MED	MEDIA						MED			0	130	130	13	3	-4.4	4	1	4	-5.56994818652849	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260308111500	https://www.insidenova.com/news/national/tehran-fuel-dumps-burn-as-iran-warns-it-can-fight-for-months/article_4ac1456a-605f-5d1b-8d3a-e56350f39f9b.html
1293086027	20260308	202603	2026	2026.1863	ISR	ISRAEL	ISR								MIL	MILITARY						MIL			0	190	190	19	4	-10.0	4	1	4	-6.49149922720247	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20260308111500	https://www.kiwiblog.co.nz/2026/03/i_have_reservations_about_war_with_iran_too_but_joe_carolan_and_his_ilk_are_hypocrites_of_the_highest_order.html
1293086028	20260308	202603	2026	2026.1863	ISR	ISRAEL	ISR								MIL	MILITARY						MIL			0	190	190	19	4	-10.0	4	1	4	-6.49149922720247	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20260308111500	https://www.kiwiblog.co.nz/2026/03/i_have_reservations_about_war_with_iran_too_but_joe_carolan_and_his_ilk_are_hypocrites_of_the_highest_order.html
1293086029	20260308	202603	2026	2026.1863	ISR	ISRAEL	ISR								MIL	MILITARY						MIL			0	190	190	19	4	-10.0	12	1	12	-6.49149922720247	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260308111500	https://www.kiwiblog.co.nz/2026/03/i_have_reservations_about_war_with_iran_too_but_joe_carolan_and_his_ilk_are_hypocrites_of_the_highest_order.html
1293086030	20260308	202603	2026	2026.1863	ISR	ISRAEL	ISR								MOS	ISLAMIC				MOS					0	050	050	05	1	3.5	1	1	1	-4.80526049570056	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20260308111500	http://www.jpost.com/israel-news/article-889224
1293086031	20260308	202603	2026	2026.1863	ISR	ISRAEL	ISR								USA	THE US	USA								1	057	057	05	1	8.0	3	1	3	-4.80526049570056	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20260308111500	http://www.jpost.com/israel-news/article-889224
1293086032	20260308	202603	2026	2026.1863	ISR	ISRAEL	ISR								USA	CALIFORNIA	USA								1	057	057	05	1	8.0	5	1	5	-4.80526049570056	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	2	California, United States	US	USCA		36.17	-119.746	CA	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20260308111500	http://www.jpost.com/israel-news/article-889224
1293086033	20260308	202603	2026	2026.1863	ISR	ISRAEL	ISR								USA	CALIFORNIA	USA								1	057	057	05	1	8.0	2	1	2	-4.80526049570056	2	California, United States	US	USCA		36.17	-119.746	CA	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20260308111500	http://www.jpost.com/israel-news/article-889224
1293086034	20260308	202603	2026	2026.1863	ISR	ISRAEL	ISR								USA	UNITED STATES	USA								0	070	070	07	2	7.0	1	1	1	-6.97478991596638	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20260308111500	https://www.wsls.com/news/world/2026/03/08/iranian-drone-damages-desalination-plant-in-bahrain/
1293086035	20260308	202603	2026	2026.1863	ISR	ISRAEL	ISR								USA	UNITED STATES	USA								1	112	112	11	3	-2.0	1	1	1	-1.78890876565295	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260308111500	https://www.mid-day.com/mumbai/mumbai-news/article/us-israel-attack-iran-sanjay-raut-questions-pm-modis-silence-as-west-asia-tensions-continue-23619851
1293086036	20260308	202603	2026	2026.1863	ISR	ISRAEL	ISR								USA	UNITED STATES	USA								1	112	112	11	3	-2.0	1	1	1	-1.78890876565295	1	Israel	IS	IS		31.5	34.75	IS	1	United States	US	US		39.828175	-98.5795	US	1	Israel	IS	IS		31.5	34.75	IS	20260308111500	https://www.mid-day.com/mumbai/mumbai-news/article/us-israel-attack-iran-sanjay-raut-questions-pm-modis-silence-as-west-asia-tensions-continue-23619851
1293086037	20260308	202603	2026	2026.1863	ISRHLH	ISRAEL	ISR					HLH			ISR	ISRAEL	ISR								1	020	020	02	1	3.0	10	1	10	-2.28873239436619	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260308111500	https://www.israelnationalnews.com/news/423553
1293086038	20260308	202603	2026	2026.1863	ISRMIL	ISRAEL	ISR					MIL													1	010	010	01	1	0.0	10	1	10	-5.38720538720539	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20260308111500	https://www.israelnationalnews.com/news/423564
1293086039	20260308	202603	2026	2026.1863	ISRMIL	ISRAEL	ISR					MIL													1	190	190	19	4	-10.0	2	1	2	-6.52173913043478	1	Israel	IS	IS		31.5	34.75	IS	0								1	Iran	IR	IR		32	53	IR	20260308111500	https://www.israelnationalnews.com/flashes/678594
1293086040	20260308	202603	2026	2026.1863	ISRMIL	ISRAELI	ISR					MIL			IRN	TEHRAN	IRN								0	1712	171	17	4	-9.2	6	1	6	-4.65425531914894	1	Israel	IS	IS		31.5	34.75	IS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260308111500	http://www.israelherald.com/news/278908841/iranian-oil-fields-burning-after-latest-attacks
1293086041	20260308	202603	2026	2026.1863	ISRMIL	ISRAEL	ISR					MIL			IRN	IRANIAN	IRN								1	190	190	19	4	-10.0	4	1	4	-4.58015267175572	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260308111500	https://www.israelnationalnews.com/news/423562
1293086042	20260308	202603	2026	2026.1863	ISRMIL	ISRAELI	ISR					MIL			IRNGOV	IRANIAN	IRN					GOV			1	190	190	19	4	-10.0	6	1	6	-4.58015267175572	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260308111500	https://www.israelnationalnews.com/news/423562
1293086043	20260308	202603	2026	2026.1863	ISRMIL	ISRAEL	ISR					MIL			IRNMIL	IRAN	IRN					MIL			0	130	130	13	3	-4.4	2	1	2	-6.97478991596638	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260308111500	https://www.wsls.com/news/world/2026/03/08/iranian-drone-damages-desalination-plant-in-bahrain/
1293086044	20260308	202603	2026	2026.1863	ITA	ITALY	ITA								GBREDU	SHEFFIELD	GBR					EDU			1	013	013	01	1	0.4	2	1	2	0.5859375	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20260308111500	https://www.businessinsider.com/gen-z-doomscrolling-tracking-film-podcasts-books-analog-2026-3
1293086045	20260308	202603	2026	2026.1863	JPN	TOKAI	JPN																		1	017	017	01	1	0.0	10	1	10	-4.72103004291845	0								0								0								20260308111500	https://www.ewn.co.za/2026/03/08/tokai-park-commemorates-10th-anniversary-of-franziska-blochliger-s-death
1293086046	20260308	202603	2026	2026.1863	JPN	TOKAI	JPN																		1	051	051	05	1	3.4	10	1	10	-4.72103004291845	0								0								0								20260308111500	https://www.ewn.co.za/2026/03/08/tokai-park-commemorates-10th-anniversary-of-franziska-blochliger-s-death
